"DEG_WBID","DEG_geneName","cluster_index","GEP_name"
"WBGene00000713","col-140",8,"Collagen and muscle function"
"WBGene00000716","col-143",8,"Collagen and muscle function"
"WBGene00000693","col-119",8,"Collagen and muscle function"
"WBGene00000656","col-80",8,"Collagen and muscle function"
"WBGene00000597","col-8",8,"Collagen and muscle function"
"WBGene00017201","grsp-4",8,"Collagen and muscle function"
"WBGene00000668","col-93",8,"Collagen and muscle function"
"WBGene00000732","col-159",8,"Collagen and muscle function"
"WBGene00021645","Y47G6A.19",8,"Collagen and muscle function"
"WBGene00000733","col-160",8,"Collagen and muscle function"
"WBGene00019489","K07E1.1",8,"Collagen and muscle function"
"WBGene00000698","col-124",8,"Collagen and muscle function"
"WBGene00020397","pcbd-1",8,"Collagen and muscle function"
"WBGene00020143","T01C8.2",8,"Collagen and muscle function"
"WBGene00000608","col-19",8,"Collagen and muscle function"
"WBGene00009624","cnc-8",8,"Collagen and muscle function"
"WBGene00044019","C55A6.12",8,"Collagen and muscle function"
"WBGene00016658","C45B2.1",8,"Collagen and muscle function"
"WBGene00017446","F14B8.4",8,"Collagen and muscle function"
"WBGene00002199","kin-15",8,"Collagen and muscle function"
"WBGene00020148","T01D1.3",8,"Collagen and muscle function"
"WBGene00000752","col-179",8,"Collagen and muscle function"
"WBGene00020436","T12A2.1",8,"Collagen and muscle function"
"WBGene00012123","T28D6.3",8,"Collagen and muscle function"
"WBGene00012777","lact-8",8,"Collagen and muscle function"
"WBGene00000116","alh-10",8,"Collagen and muscle function"
"WBGene00000256","bli-6",8,"Collagen and muscle function"
"WBGene00012168","W01A8.6",8,"Collagen and muscle function"
"WBGene00010727","K09G1.1",8,"Collagen and muscle function"
"WBGene00010703","K09A9.6",8,"Collagen and muscle function"
"WBGene00021835","Y54E10A.17",8,"Collagen and muscle function"
"WBGene00000751","col-178",8,"Collagen and muscle function"
"WBGene00003495","mup-2",8,"Collagen and muscle function"
"WBGene00006787","unc-52",8,"Collagen and muscle function"
"WBGene00019540","K08D12.6",8,"Collagen and muscle function"
"WBGene00020693","lron-8",8,"Collagen and muscle function"
"WBGene00001428","fkb-3",8,"Collagen and muscle function"
"WBGene00000065","act-3",8,"Collagen and muscle function"
"WBGene00009787","F46F2.3",8,"Collagen and muscle function"
"WBGene00000063","act-1",8,"Collagen and muscle function"
"WBGene00011879","pho-7",8,"Collagen and muscle function"
"WBGene00010135","F55H12.4",8,"Collagen and muscle function"
"WBGene00018073","F35H10.10",8,"Collagen and muscle function"
"WBGene00000055","acr-16",8,"Collagen and muscle function"
"WBGene00022104","acsd-1",8,"Collagen and muscle function"
"WBGene00007071","AC3.5",8,"Collagen and muscle function"
"WBGene00003764","nlp-26",8,"Collagen and muscle function"
"WBGene00022546","ZC196.2",8,"Collagen and muscle function"
"WBGene00000557","cnc-3",8,"Collagen and muscle function"
"WBGene00009982","F53F1.4",8,"Collagen and muscle function"
"WBGene00022146","Y71G12B.6",8,"Collagen and muscle function"
"WBGene00017923","F29B9.8",8,"Collagen and muscle function"
"WBGene00015196","B0454.5",8,"Collagen and muscle function"
"WBGene00013986","ZK512.7",8,"Collagen and muscle function"
"WBGene00011694","T10G3.3",8,"Collagen and muscle function"
"WBGene00015449","ugt-63",8,"Collagen and muscle function"
"WBGene00011826","T18D3.9",8,"Collagen and muscle function"
"WBGene00006584","tni-1",8,"Collagen and muscle function"
"WBGene00006789","unc-54",8,"Collagen and muscle function"
"WBGene00003178","mec-17",8,"Collagen and muscle function"
"WBGene00003175","mec-12",8,"Collagen and muscle function"
"WBGene00013083","Y51A2D.18",8,"Collagen and muscle function"
"WBGene00017436","F13H8.3",8,"Collagen and muscle function"
"WBGene00008435","glna-2",8,"Collagen and muscle function"
"WBGene00021994","Y59E9AL.4",8,"Collagen and muscle function"
"WBGene00008993","F21A3.3",8,"Collagen and muscle function"
"WBGene00013352","lon-8",8,"Collagen and muscle function"
"WBGene00001000","dim-1",8,"Collagen and muscle function"
"WBGene00018217","F40A3.2",8,"Collagen and muscle function"
"WBGene00001794","gta-1",8,"Collagen and muscle function"
"WBGene00003375","mlp-1",8,"Collagen and muscle function"
"WBGene00003235","mif-2",8,"Collagen and muscle function"
"WBGene00015954","C18B2.3",8,"Collagen and muscle function"
"WBGene00007516","gpx-5",8,"Collagen and muscle function"
"WBGene00012291","W06A7.2",8,"Collagen and muscle function"
"WBGene00010183","fipr-13",8,"Collagen and muscle function"
"WBGene00007261","lron-3",8,"Collagen and muscle function"
"WBGene00019663","K11H12.7",8,"Collagen and muscle function"
"WBGene00006861","cal-5",8,"Collagen and muscle function"
"WBGene00010595","haao-1",8,"Collagen and muscle function"
"WBGene00000992","dhs-29",8,"Collagen and muscle function"
"WBGene00001790","gst-42",8,"Collagen and muscle function"
"WBGene00013007","Y48E1B.8",8,"Collagen and muscle function"
"WBGene00009918","gcsh-2",8,"Collagen and muscle function"
"WBGene00004164","pqn-83",8,"Collagen and muscle function"
"WBGene00185014","F17C8.9",8,"Collagen and muscle function"
"WBGene00018112","F36H9.4",8,"Collagen and muscle function"
"WBGene00008333","C55A6.4",8,"Collagen and muscle function"
"WBGene00008032","C39E9.8",8,"Collagen and muscle function"
"WBGene00000179","aqp-11",8,"Collagen and muscle function"
"WBGene00008912","F17C8.7",8,"Collagen and muscle function"
"WBGene00011398","qdpr-1",8,"Collagen and muscle function"
"WBGene00002023","hsp-25",8,"Collagen and muscle function"
"WBGene00007925","C34C12.6",8,"Collagen and muscle function"
"WBGene00018055","F35F10.5",8,"Collagen and muscle function"
"WBGene00006675","twk-22",8,"Collagen and muscle function"
"WBGene00021743","Y50D4B.4",8,"Collagen and muscle function"
"WBGene00017944","F31D5.1",8,"Collagen and muscle function"
"WBGene00010370","ctg-1",8,"Collagen and muscle function"
"WBGene00012125","T28D6.5",8,"Collagen and muscle function"
"WBGene00012938","Y47D3A.32",8,"Collagen and muscle function"
"WBGene00195183","R04A9.9",8,"Collagen and muscle function"
"WBGene00206484","C31H2.14",8,"Collagen and muscle function"
"WBGene00022813","ZK742.3",135,"Stress response #1 [intestinal]"
"WBGene00022130","Y71F9B.9",135,"Stress response #1 [intestinal]"
"WBGene00010659","K08D8.5",135,"Stress response #1 [intestinal]"
"WBGene00000966","dhs-2",135,"Stress response #1 [intestinal]"
"WBGene00020940","W02D7.4",135,"Stress response #1 [intestinal]"
"WBGene00013906","ugt-5",135,"Stress response #1 [intestinal]"
"WBGene00014251","gstk-1",135,"Stress response #1 [intestinal]"
"WBGene00022515","ttr-48",135,"Stress response #1 [intestinal]"
"WBGene00019215","H20E11.3",135,"Stress response #1 [intestinal]"
"WBGene00007963","cyp-25A1",135,"Stress response #1 [intestinal]"
"WBGene00010706","cyp-14A2",135,"Stress response #1 [intestinal]"
"WBGene00005002","spp-17",135,"Stress response #1 [intestinal]"
"WBGene00000239","bas-1",135,"Stress response #1 [intestinal]"
"WBGene00001752","gst-4",135,"Stress response #1 [intestinal]"
"WBGene00001527","gcs-1",135,"Stress response #1 [intestinal]"
"WBGene00019619","asp-14",135,"Stress response #1 [intestinal]"
"WBGene00007875","dod-24",135,"Stress response #1 [intestinal]"
"WBGene00003959","pcp-4",135,"Stress response #1 [intestinal]"
"WBGene00001500","ftn-1",135,"Stress response #1 [intestinal]"
"WBGene00020909","W01A11.1",135,"Stress response #1 [intestinal]"
"WBGene00016103","dpyd-1",135,"Stress response #1 [intestinal]"
"WBGene00001768","gst-20",135,"Stress response #1 [intestinal]"
"WBGene00003957","pcp-2",135,"Stress response #1 [intestinal]"
"WBGene00001761","gst-13",135,"Stress response #1 [intestinal]"
"WBGene00007867","C32H11.4",135,"Stress response #1 [intestinal]"
"WBGene00010471","cdr-6",135,"Stress response #1 [intestinal]"
"WBGene00013650","Y105C5B.9",135,"Stress response #1 [intestinal]"
"WBGene00000169","aqp-1",135,"Stress response #1 [intestinal]"
"WBGene00015044","cyp-34A9",135,"Stress response #1 [intestinal]"
"WBGene00000115","alh-9",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00045365","ZC449.7",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00011676","cyp-13A2",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00010274","F58G6.3",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00016595","cest-10",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00020029","R12C12.9",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00011180","R09H10.2",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00015814","oatr-1",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00017730","F22H10.6",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00007455","ugt-22",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00017688","ttr-35",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00044605","ttr-36",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00011374","T02D1.8",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00012217","W02H3.1",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00016714","C46F2.1",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00000118","alh-12",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00022856","cth-2",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00016644","abhd-3.2",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00000005","aat-4",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00000283","cah-5",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00000221","atf-4",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00020144","T01C8.3",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00022786","ZK652.8",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00001404","fbp-1",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00011059","R06C1.4",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00014030","glb-1",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00013690","hprt-1",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00008793","F14D7.6",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00012834","Y43F8C.13",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00000515","ckc-1",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00008986","F20G2.2",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00007533","cbl-1",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00015141","ugt-46",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00017982","hpo-18",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00014137","clec-187",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00010277","F58G6.7",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00013946","ZK228.3",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00008607","F09B12.3",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00007812","C29F7.3",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00015803","C15H9.9",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00006518","bckd-1B",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00002055","ifc-1",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00009146","F26C11.1",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00017775","F25B5.3",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00008354","gcsh-1",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00000112","alh-6",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00013819","Y116F11A.6",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00017719","ldp-1",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00011340","ugt-30",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00012293","W06A7.4",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00015780","C14F11.4",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00003816","asns-1",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00002216","klp-3",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00017751","F23F12.3",75,"Metabolism: diverse enzymes [intestinal]"
"WBGene00003522","nas-3",128,"Membrane proteins: transporters"
"WBGene00020660","T21G5.2",128,"Membrane proteins: transporters"
"WBGene00007474","C08H9.15",128,"Membrane proteins: transporters"
"WBGene00044898","let-383",128,"Membrane proteins: transporters"
"WBGene00012591","nspe-1",128,"Membrane proteins: transporters"
"WBGene00015163","B0361.9",128,"Membrane proteins: transporters"
"WBGene00012604","nspe-2",128,"Membrane proteins: transporters"
"WBGene00008583","ugt-65",128,"Membrane proteins: transporters"
"WBGene00022887","ZK1290.5",128,"Membrane proteins: transporters"
"WBGene00003163","mdl-1",128,"Membrane proteins: transporters"
"WBGene00007549","spin-1",128,"Membrane proteins: transporters"
"WBGene00021768","Y51F10.7",128,"Membrane proteins: transporters"
"WBGene00000007","aat-6",128,"Membrane proteins: transporters"
"WBGene00008042","C40H1.7",128,"Membrane proteins: transporters"
"WBGene00001508","fut-8",128,"Membrane proteins: transporters"
"WBGene00009902","drd-1",128,"Membrane proteins: transporters"
"WBGene00009293","F31D4.8",128,"Membrane proteins: transporters"
"WBGene00008123","ent-4",128,"Membrane proteins: transporters"
"WBGene00003572","ncx-7",128,"Membrane proteins: transporters"
"WBGene00003625","nhr-31",128,"Membrane proteins: transporters"
"WBGene00017938","F31A3.3",128,"Membrane proteins: transporters"
"WBGene00014244","ZK1307.1",128,"Membrane proteins: transporters"
"WBGene00022683","ZK185.3",128,"Membrane proteins: transporters"
"WBGene00194908","F22F7.8",128,"Membrane proteins: transporters"
"WBGene00017703","F22E5.1",128,"Membrane proteins: transporters"
"WBGene00077783","D1054.18",128,"Membrane proteins: transporters"
"WBGene00003571","ncx-6",128,"Membrane proteins: transporters"
"WBGene00008598","spin-3",128,"Membrane proteins: transporters"
"WBGene00009518","clec-166",128,"Membrane proteins: transporters"
"WBGene00009723","F45D3.3",128,"Membrane proteins: transporters"
"WBGene00019495","sdz-24",128,"Membrane proteins: transporters"
"WBGene00020215","T04G9.4",18,"Membrane proteins: transporters"
"WBGene00044191","F43D2.6",18,"Membrane proteins: transporters"
"WBGene00004225","ptr-11",18,"Membrane proteins: transporters"
"WBGene00003497","mup-4",18,"Membrane proteins: transporters"
"WBGene00002134","inx-12",18,"Membrane proteins: transporters"
"WBGene00020765","T24C12.3",18,"Membrane proteins: transporters"
"WBGene00002127","inx-5",18,"Membrane proteins: transporters"
"WBGene00077714","R102.11",18,"Membrane proteins: transporters"
"WBGene00001073","dpy-11",18,"Membrane proteins: transporters"
"WBGene00008270","C53A5.13",18,"Membrane proteins: transporters"
"WBGene00001620","glt-1",18,"Membrane proteins: transporters"
"WBGene00004232","ptr-18",18,"Membrane proteins: transporters"
"WBGene00009059","chw-1",18,"Membrane proteins: transporters"
"WBGene00009626","F42A8.1",18,"Membrane proteins: transporters"
"WBGene00007402","ugt-60",18,"Membrane proteins: transporters"
"WBGene00016641","C44C1.1",18,"Membrane proteins: transporters"
"WBGene00015464","C05C8.7",18,"Membrane proteins: transporters"
"WBGene00007679","C18D11.1",18,"Membrane proteins: transporters"
"WBGene00018744","F53B3.6",18,"Membrane proteins: transporters"
"WBGene00010525","K03B8.8",18,"Membrane proteins: transporters"
"WBGene00011226","slc-25A21",18,"Membrane proteins: transporters"
"WBGene00011112","R07E5.4",18,"Membrane proteins: transporters"
"WBGene00004124","pqn-37",18,"Membrane proteins: transporters"
"WBGene00000240","pah-1",18,"Membrane proteins: transporters"
"WBGene00021975","Y58A7A.1",18,"Membrane proteins: transporters"
"WBGene00020382","T09B4.8",18,"Membrane proteins: transporters"
"WBGene00018293","F41E6.12",18,"Membrane proteins: transporters"
"WBGene00006423","asd-2",18,"Membrane proteins: transporters"
"WBGene00018473","cima-1",18,"Membrane proteins: transporters"
"WBGene00006826","unc-97",18,"Membrane proteins: transporters"
"WBGene00016234","C29G2.6",18,"Membrane proteins: transporters"
"WBGene00008089","C44C10.9",18,"Membrane proteins: transporters"
"WBGene00021983","npr-5",18,"Membrane proteins: transporters"
"WBGene00018282","F41D9.2",18,"Membrane proteins: transporters"
"WBGene00045488","F57B1.9",18,"Membrane proteins: transporters"
"WBGene00003485","mua-6",18,"Membrane proteins: transporters"
"WBGene00013458","Y67A10A.9",18,"Membrane proteins: transporters"
"WBGene00001163","efn-2",18,"Membrane proteins: transporters"
"WBGene00000722","col-149",18,"Membrane proteins: transporters"
"WBGene00022279","sesn-1",18,"Membrane proteins: transporters"
"WBGene00017262","F08F3.4",18,"Membrane proteins: transporters"
"WBGene00016879","cnnm-1",18,"Membrane proteins: transporters"
"WBGene00004228","ptr-14",18,"Membrane proteins: transporters"
"WBGene00011089","kmo-1",18,"Membrane proteins: transporters"
"WBGene00020658","argn-1",18,"Membrane proteins: transporters"
"WBGene00019346","K02G10.5",18,"Membrane proteins: transporters"
"WBGene00017798","slc-17.8",18,"Membrane proteins: transporters"
"WBGene00008565","acox-1.2",18,"Membrane proteins: transporters"
"WBGene00001077","dpy-18",18,"Membrane proteins: transporters"
"WBGene00018682","aagr-4",18,"Membrane proteins: transporters"
"WBGene00003936","pat-12",18,"Membrane proteins: transporters"
"WBGene00008258","mans-2",18,"Membrane proteins: transporters"
"WBGene00023500","C11H1.9",18,"Membrane proteins: transporters"
"WBGene00011833","T19B10.5",18,"Membrane proteins: transporters"
"WBGene00011310","T01B4.3",18,"Membrane proteins: transporters"
"WBGene00001637","gly-12",18,"Membrane proteins: transporters"
"WBGene00022270","Y73E7A.3",18,"Membrane proteins: transporters"
"WBGene00018060","arrd-18",18,"Membrane proteins: transporters"
"WBGene00008742","F13D12.8",18,"Membrane proteins: transporters"
"WBGene00007741","glb-8",18,"Membrane proteins: transporters"
"WBGene00020258","T05E7.1",18,"Membrane proteins: transporters"
"WBGene00019547","K09C4.1",18,"Membrane proteins: transporters"
"WBGene00020726","T23C6.4",18,"Membrane proteins: transporters"
"WBGene00002053","ifb-1",18,"Membrane proteins: transporters"
"WBGene00016101","C25E10.12",18,"Membrane proteins: transporters"
"WBGene00002135","inx-13",18,"Membrane proteins: transporters"
"WBGene00008714","F11F1.1",18,"Membrane proteins: transporters"
"WBGene00008260","C52G5.2",18,"Membrane proteins: transporters"
"WBGene00011291","R102.4",18,"Membrane proteins: transporters"
"WBGene00009158","F26E4.3",18,"Membrane proteins: transporters"
"WBGene00018146","F37C4.6",18,"Membrane proteins: transporters"
"WBGene00003482","mua-3",18,"Membrane proteins: transporters"
"WBGene00008548","F07A11.5",18,"Membrane proteins: transporters"
"WBGene00016749","C48E7.1",18,"Membrane proteins: transporters"
"WBGene00003577","ndg-4",18,"Membrane proteins: transporters"
"WBGene00003765","nlp-27",18,"Membrane proteins: transporters"
"WBGene00007142","ttr-18",18,"Membrane proteins: transporters"
"WBGene00006637","tsp-11",18,"Membrane proteins: transporters"
"WBGene00010225","ttr-31",18,"Membrane proteins: transporters"
"WBGene00017625","cgt-2",18,"Membrane proteins: transporters"
"WBGene00013263","txdc-12.1",18,"Membrane proteins: transporters"
"WBGene00009333","zzz-1",18,"Membrane proteins: transporters"
"WBGene00003986","mct-4",18,"Membrane proteins: transporters"
"WBGene00008979","slc-25A18.1",18,"Membrane proteins: transporters"
"WBGene00012717","Y39E4B.6",18,"Membrane proteins: transporters"
"WBGene00019728","M02D8.2",18,"Membrane proteins: transporters"
"WBGene00010330","F59D12.2",18,"Membrane proteins: transporters"
"WBGene00011339","T01G5.1",18,"Membrane proteins: transporters"
"WBGene00007375","C06C3.4",18,"Membrane proteins: transporters"
"WBGene00019650","K11D12.11",18,"Membrane proteins: transporters"
"WBGene00002977","lev-10",18,"Membrane proteins: transporters"
"WBGene00022649","ZK84.1",18,"Membrane proteins: transporters"
"WBGene00019977","fpn-1.2",18,"Membrane proteins: transporters"
"WBGene00001147","eat-18",18,"Membrane proteins: transporters"
"WBGene00002044","hyl-2",18,"Membrane proteins: transporters"
